SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
341334,0,Cash loans,F,N,N,0,157500.0,478498.5,49158.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00823,-22308,365243,-11357.0,-5349,1,0,0,1,0,0,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,,0.582873717827203,,0.0089,0.0,0.9707,0.0,0.0321,0.01,0.0018,0.0035,0.0,0.0042,0.0,0.9747,0.0,0.0345,0.0,0.001,0.0018,0.0,0.0042,0.0,0.9747,0.0,0.0345,0.0,0.0016,0.0035,0.0,terraced house,0.0017,"Stone, brick",No,0.0,0.0,0.0,0.0,-1937.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102910,0,Cash loans,F,N,N,0,90000.0,239850.0,25447.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-8127,-380,-5630.0,-800,1,1,1,1,0,0,1.0,3,3,FRIDAY,15,0,0,0,0,0,0,0.3226994074595701,0.2790944106550503,,0.1021,0.1146,0.9801,0.0,0.2069,0.1667,0.1055,0.0862,0.0064,0.104,0.1189,0.9801,0.0,0.2069,0.1667,0.1079,0.0898,0.0068,0.1031,0.1146,0.9801,0.0,0.2069,0.1667,0.1073,0.0877,0.0066,block of flats,0.0692,"Stone, brick",No,4.0,0.0,4.0,0.0,-728.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
404638,0,Revolving loans,F,N,N,0,472500.0,1350000.0,67500.0,1350000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006207,-12240,-1437,-6033.0,-4539,1,1,0,1,0,0,2.0,2,2,MONDAY,11,1,1,0,0,0,0,0.8140796849872926,0.6825143755019625,0.3376727217405312,0.0309,0.0282,0.9846,0.0,0.069,0.1667,0.0268,0.0236,0.0,0.0315,0.0292,0.9846,0.0,0.069,0.1667,0.0274,0.0246,0.0,0.0312,0.0282,0.9846,0.0,0.069,0.1667,0.0273,0.024,0.0,block of flats,0.0265,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
255339,0,Cash loans,F,N,Y,0,45000.0,265851.0,14418.0,229500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-9322,-155,-2047.0,-1999,1,1,0,1,0,0,1.0,2,2,MONDAY,12,0,0,0,0,0,0,,0.4475331330683814,,0.0619,,0.9791,0.0,0.1379,0.1667,0.0107,0.0526,0.0,0.063,,0.9791,0.0,0.1379,0.1667,0.0109,0.0548,0.0,0.0625,,0.9791,0.0,0.1379,0.1667,0.0109,0.0536,0.0,block of flats,0.046,Panel,No,4.0,0.0,3.0,0.0,-590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
214717,0,Cash loans,F,N,N,0,126000.0,472500.0,13815.0,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-18326,-819,-65.0,-1874,1,1,0,1,0,0,1.0,2,2,SUNDAY,15,0,0,0,1,1,0,0.6615610181516401,0.3348844287900165,0.5656079814115492,,,0.9742,,,,,,,,,0.9742,,,,,,,,,0.9742,,,,,,,block of flats,0.0102,,No,1.0,0.0,1.0,0.0,-89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
124367,0,Revolving loans,F,N,Y,0,202500.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11017,-1841,-1248.0,-938,1,1,0,1,0,1,2.0,2,2,THURSDAY,14,0,0,0,1,1,0,,0.2791516113001048,,0.0247,0.0623,0.9742,0.0,0.1034,0.0417,0.0295,0.0201,0.047,0.0252,0.0647,0.9742,0.0,0.1034,0.0417,0.0302,0.021,0.0497,0.025,0.0623,0.9742,0.0,0.1034,0.0417,0.03,0.0205,0.048,block of flats,0.0253,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
248106,0,Cash loans,F,N,Y,2,45000.0,170640.0,8082.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-11063,-3415,-608.0,-2484,1,1,1,1,1,0,4.0,2,2,THURSDAY,11,0,0,0,0,0,0,0.2992797799253816,0.1729568408009697,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-220.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432351,0,Cash loans,M,Y,Y,0,157500.0,495000.0,46998.0,495000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.001417,-18164,-4432,-4003.0,-1720,1,1,0,1,1,1,2.0,2,2,MONDAY,8,0,0,0,0,0,0,,0.5606898594049499,0.6894791426446275,0.0598,0.056,0.9776,,0.1034,0.1667,0.0237,0.0313,,0.0609,0.0581,0.9777,,0.1034,0.1667,0.0242,0.0326,,0.0604,0.056,0.9776,,0.1034,0.1667,0.0241,0.0319,,block of flats,0.0377,"Stone, brick",No,0.0,0.0,0.0,0.0,-1738.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
265525,0,Cash loans,F,N,Y,0,67500.0,254700.0,14350.5,225000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.04622,-23802,365243,-11522.0,-4520,1,0,0,1,1,0,1.0,1,1,TUESDAY,15,0,0,0,0,0,0,,0.4774662138478004,,0.0124,0.0,0.9722,0.0,0.069,0.0417,,0.008,0.0167,0.0126,0.0,0.9722,0.0,0.069,0.0417,,0.0083,0.0177,0.0125,0.0,0.9722,0.0,0.069,0.0417,,0.0081,0.0171,block of flats,0.0099,Block,No,0.0,0.0,0.0,0.0,-1851.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
137699,0,Cash loans,F,N,N,0,121500.0,585000.0,28273.5,585000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0145199999999999,-10531,-2909,-271.0,-3222,1,1,0,1,0,1,2.0,2,2,SATURDAY,10,0,0,0,1,1,0,0.212958354265651,0.6843264227574261,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1749.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
257415,0,Cash loans,F,N,N,0,157500.0,703728.0,22225.5,607500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-18414,-2971,-3161.0,-1967,1,1,1,1,1,0,2.0,2,2,MONDAY,16,0,0,0,0,0,0,0.7100198225787709,0.4678735235652097,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
211662,0,Cash loans,F,N,Y,0,274500.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.0116569999999999,-18916,-604,-2661.0,-2446,1,1,0,1,0,0,1.0,1,1,FRIDAY,15,0,0,0,0,0,0,,0.704911412688294,0.6956219298394389,0.0619,0.0672,0.9876,0.0,0.1379,0.1667,0.0,0.0659,0.0015,0.042,0.0473,0.9876,0.0,0.1379,0.1667,0.0,0.0471,0.0,0.0625,0.0672,0.9876,0.0,0.1379,0.1667,0.0,0.0671,0.0016,terraced house,0.0392,"Stone, brick",No,1.0,0.0,1.0,0.0,-2131.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432236,0,Cash loans,F,N,Y,0,103500.0,327024.0,12456.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-14167,-5790,-6504.0,-4743,1,1,1,1,0,0,2.0,3,3,TUESDAY,9,0,0,0,0,1,1,,0.6155356132063103,,0.0082,0.0006,0.9568,,0.0345,0.0417,0.015,0.0049,0.0,0.0084,0.0006,0.9568,,0.0345,0.0417,0.0154,0.0051,0.0,0.0083,0.0006,0.9568,,0.0345,0.0417,0.0153,0.005,0.0,block of flats,0.0039,Wooden,No,2.0,2.0,2.0,2.0,-869.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
389729,0,Cash loans,F,N,N,0,90000.0,101880.0,12217.5,90000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17663,-10917,-3888.0,-1208,1,1,0,1,0,0,2.0,2,2,MONDAY,15,0,0,0,0,0,0,,0.7830232541649477,0.2512394458905693,0.0722,0.0817,0.9767,0.0,0.1379,0.1667,0.0667,0.0473,0.0833,0.0735,0.0847,0.9767,0.0,0.1379,0.1667,0.0683,0.0492,0.0882,0.0729,0.0817,0.9767,0.0,0.1379,0.1667,0.0679,0.0481,0.085,block of flats,0.0553,Block,No,6.0,0.0,6.0,0.0,-1852.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
202812,0,Cash loans,M,Y,Y,0,157500.0,292500.0,23449.5,292500.0,Family,Working,Secondary / secondary special,Married,With parents,0.005313,-13722,-2573,-6224.0,-3992,1,1,1,1,1,0,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,0.4282019295192807,0.6558020347758505,0.6577838002083306,,,0.9846,0.0,0.3448,0.1667,,,,,,0.9846,0.0,0.3448,0.1667,,,,,,0.9846,0.0,0.3448,0.1667,,,,block of flats,0.1098,"Stone, brick",No,1.0,0.0,1.0,0.0,-1714.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
218582,0,Cash loans,M,Y,Y,0,337500.0,845410.5,43294.5,742500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-16640,-5199,-1105.0,-186,1,1,0,1,0,1,2.0,2,1,TUESDAY,10,0,0,0,0,0,0,0.5502159609254194,0.5082124220934114,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
396146,0,Cash loans,M,N,Y,0,108000.0,221832.0,17653.5,175500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-13598,-115,-363.0,-4224,1,1,0,1,0,0,2.0,2,2,SUNDAY,10,0,0,0,0,1,1,,0.1547911087430522,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-294.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
276853,1,Cash loans,M,N,Y,0,76500.0,592560.0,26230.5,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852,-20516,-1309,-9864.0,-827,1,1,0,1,0,0,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,,0.4280091365698631,,0.0979,0.0884,0.9796,0.08,0.069,0.3125,0.0405,0.0853,0.0941,0.0158,0.0,0.9593,0.0,0.069,0.0417,0.0295,0.0111,0.0,0.0989,0.0884,0.9796,0.08,0.069,0.3125,0.0412,0.0868,0.096,block of flats,0.197,Wooden,No,2.0,0.0,2.0,0.0,-719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
284264,0,Cash loans,F,N,Y,0,198000.0,331920.0,16096.5,225000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010147,-20401,365243,-7841.0,-3803,1,0,0,1,0,1,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,,0.3414572007746684,0.375711009574066,0.0247,0.0543,0.9737,,0.1034,0.125,,0.0477,,0.0252,0.0563,0.9737,,0.1034,0.125,,0.0497,,0.025,0.0543,0.9737,,0.1034,0.125,,0.0485,,block of flats,0.0375,"Stone, brick",No,3.0,0.0,3.0,0.0,-914.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
348322,1,Cash loans,F,N,Y,0,112500.0,343377.0,13072.5,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22288,365243,-771.0,-4472,1,0,0,1,0,0,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,,0.2155190527722864,0.5082869913916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
146698,0,Revolving loans,F,N,Y,0,67500.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020246,-8276,-1263,-732.0,-770,1,1,0,1,0,0,2.0,3,3,MONDAY,7,0,0,0,0,0,0,0.2383578236169962,0.4456415571965404,0.3622772470384314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
105908,0,Revolving loans,F,Y,Y,0,225000.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18775,-3821,-5472.0,-2303,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,0.3432998531872996,0.7812346346891688,0.633031641417419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-2423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
179983,1,Cash loans,F,N,N,0,96750.0,675000.0,26901.0,675000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.0145199999999999,-21827,365243,-5213.0,-3959,1,0,0,1,0,0,2.0,2,2,TUESDAY,7,0,0,0,1,0,0,,0.2640137346453176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407971,0,Cash loans,F,N,Y,0,180000.0,900000.0,29164.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010556,-8274,-249,-5439.0,-954,1,1,0,1,0,1,1.0,3,3,THURSDAY,17,0,0,0,0,1,1,,0.4747717347711582,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-711.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300219,0,Cash loans,M,N,N,0,135000.0,477792.0,12730.5,378000.0,Unaccompanied,Pensioner,Lower secondary,Civil marriage,With parents,0.030755,-13187,365243,-7323.0,-4368,1,0,0,1,0,0,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,,0.6660048100975512,0.8038850611746273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-530.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
319660,0,Cash loans,F,N,Y,1,166500.0,292500.0,18823.5,292500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.030755,-11313,-685,-2576.0,-1987,1,1,1,1,1,0,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,0.5392203397833855,0.6700927703719254,0.2594676548211199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2084.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
218374,1,Cash loans,M,Y,N,1,292500.0,791532.0,22684.5,567000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0116569999999999,-9206,-1118,-5663.0,-1861,1,1,0,1,0,0,2.0,1,1,SUNDAY,12,0,0,0,0,0,0,,0.4740138295823696,0.2020866016820394,0.1206,0.0818,0.9791,0.0,0.069,0.1667,0.0,0.0638,0.0085,0.1229,0.0849,0.9791,0.0,0.069,0.1667,0.0,0.0665,0.009,0.1218,0.0818,0.9791,0.0,0.069,0.1667,0.0,0.065,0.0087,block of flats,0.057,"Stone, brick",No,6.0,0.0,6.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
337558,0,Cash loans,F,N,N,1,135000.0,247675.5,17365.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.009175,-16357,-6603,-9581.0,-4924,1,1,0,1,1,0,2.0,2,2,MONDAY,18,0,0,0,0,0,0,,0.6825191139367341,,0.0495,0.0587,0.9742,0.0,0.1034,0.125,0.0577,0.0406,0.0,0.0504,0.0609,0.9742,0.0,0.1034,0.125,0.059,0.0423,0.0,0.05,0.0587,0.9742,0.0,0.1034,0.125,0.0587,0.0414,0.0,block of flats,0.032,Panel,No,0.0,0.0,0.0,0.0,-2176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111068,0,Cash loans,F,Y,Y,0,90000.0,755190.0,33394.5,675000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.016612,-24125,365243,-12541.0,-5098,1,0,0,1,0,0,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,0.9045302443589356,0.6829643578251778,,0.0753,0.077,0.9821,0.04,0.0345,0.4583,0.0536,0.0721,0.0517,0.0767,0.0799,0.9821,0.0403,0.0345,0.4583,0.0549,0.0752,0.0547,0.076,0.077,0.9821,0.04,0.0345,0.4583,0.0546,0.0734,0.0527,block of flats,0.0892,"Stone, brick",No,4.0,0.0,4.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
165424,0,Cash loans,F,N,Y,0,90000.0,198666.0,18571.5,175500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018634,-15727,-515,-9830.0,-4294,1,1,0,1,0,0,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,0.7250414499095152,0.4939612575437062,,0.0186,0.0418,0.9727,0.0,0.069,0.0833,0.0216,0.0128,0.0,0.0189,0.0434,0.9727,0.0,0.069,0.0833,0.0221,0.0134,0.0,0.0187,0.0418,0.9727,0.0,0.069,0.0833,0.022,0.0131,0.0,block of flats,0.0153,"Stone, brick",No,1.0,0.0,1.0,0.0,-338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222251,0,Cash loans,F,N,N,0,135000.0,341280.0,21960.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,-21675,365243,-7474.0,-4983,1,0,0,1,0,1,2.0,2,2,MONDAY,8,0,0,0,0,0,0,,0.2203567110863736,0.5884877883422673,0.0887,0.0945,0.9791,,,0.1667,,0.0831,0.0183,0.0903,0.0981,0.9791,,,0.1667,,0.0866,0.0194,0.0895,0.0945,0.9791,,,0.1667,,0.0846,0.0187,block of flats,0.0694,Panel,No,5.0,0.0,5.0,0.0,-306.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,8.0
122442,0,Cash loans,F,N,Y,0,90000.0,355320.0,34614.0,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025164,-23085,365243,-18758.0,-3988,1,0,0,1,0,0,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,,0.3933180572349175,0.7713615919194317,0.0825,0.075,0.9747,0.0,0.1379,0.1667,0.0156,0.0704,0.0,0.084,0.0778,0.9747,0.0,0.1379,0.1667,0.016,0.0733,0.0,0.0833,0.075,0.9747,0.0,0.1379,0.1667,0.0159,0.0716,0.0,block of flats,0.0553,Panel,No,0.0,0.0,0.0,0.0,-692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
216165,0,Cash loans,F,N,Y,0,135000.0,454500.0,26221.5,454500.0,Family,Pensioner,Higher education,Separated,House / apartment,0.026392,-18794,365243,-12297.0,-2301,1,0,0,1,1,0,1.0,2,2,MONDAY,19,0,0,0,0,0,0,,0.4476034212048654,0.2764406945454034,0.1856,,0.9821,0.2,0.1724,0.3333,,0.1142,0.2967,0.1891,,0.9821,0.2014,0.1724,0.3333,,0.119,0.3141,0.1874,,0.9821,0.2,0.1724,0.3333,,0.1162,0.3029,block of flats,0.1543,Panel,No,0.0,0.0,0.0,0.0,-1663.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
425050,0,Cash loans,F,N,N,0,67500.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-21905,365243,-12520.0,-4162,1,0,0,1,0,0,2.0,1,1,MONDAY,10,0,0,0,0,0,0,,0.7055750887984773,,,,0.9796,,0.1379,0.1667,,,,,,0.9796,,0.1379,0.1667,,,,,,0.9796,,0.1379,0.1667,,,,block of flats,0.0578,"Stone, brick",No,22.0,0.0,22.0,0.0,-755.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374483,0,Revolving loans,F,N,Y,0,108000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0038179999999999,-8084,-338,-2721.0,-748,1,1,1,1,1,1,1.0,2,2,TUESDAY,7,0,0,0,0,1,1,0.2490706040822542,0.7635775110103153,,0.0608,0.0509,0.9742,0.0,0.1034,0.1667,0.0371,0.0472,0.0534,0.062,0.0528,0.9742,0.0,0.1034,0.1667,0.0379,0.0492,0.0566,0.0614,0.0509,0.9742,0.0,0.1034,0.1667,0.0377,0.0481,0.0545,block of flats,0.0391,Block,No,0.0,0.0,0.0,0.0,-184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
129453,0,Cash loans,M,Y,Y,0,180000.0,337500.0,18306.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-8614,-988,-6903.0,-1298,1,1,1,1,1,1,1.0,2,2,FRIDAY,9,0,1,1,0,1,1,,0.5549779405305426,,0.1031,0.0,0.9831,0.0,0.2069,0.1667,0.0663,0.0873,0.0,0.105,0.0,0.9831,0.0,0.2069,0.1667,0.0678,0.0909,0.0,0.1041,0.0,0.9831,0.0,0.2069,0.1667,0.0675,0.0888,0.0,block of flats,0.0768,"Stone, brick",No,4.0,0.0,4.0,0.0,-812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447173,0,Cash loans,F,Y,Y,0,72000.0,392427.0,22041.0,324000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-21275,365243,-4597.0,-4633,1,0,0,1,0,0,2.0,3,3,MONDAY,8,0,0,0,0,0,0,,0.1405622087625143,0.5937175866150576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
